Site,Size,Packaging_Type,Processing_Rate
"Detroit, MI",S1,Box,3412
"Detroit, MI",S1,Box,3554
"Detroit, MI",S1,Box,3274
"Detroit, MI",S1,Box,3335
"Detroit, MI",S1,Box,3386
"Detroit, MI",S1,Box,3447
"Detroit, MI",S1,Box,3430
"Detroit, MI",S1,Box,3330
"Detroit, MI",S1,Box,3420
"Detroit, MI",S1,Box,3368
"Detroit, MI",S1,Box,3367
"Detroit, MI",S1,Box,3347
"Detroit, MI",S1,Box,3421
"Detroit, MI",S1,Box,3299
"Detroit, MI",S1,Box,3482
"Detroit, MI",S1,Box,3534
"Detroit, MI",S1,Box,3306
"Detroit, MI",S1,Box,3395
"Detroit, MI",S1,Box,3285
"Detroit, MI",S1,Box,3460
"Detroit, MI",S1,Box,3192
"Detroit, MI",S1,Box,3368
"Detroit, MI",S1,Box,3334
"Detroit, MI",S1,Box,3458
"Detroit, MI",S1,Box,3480
"Detroit, MI",S1,Box,3344
"Detroit, MI",S1,Box,3454
"Detroit, MI",S1,Box,3355
"Detroit, MI",S1,Box,3286
"Detroit, MI",S1,Box,3443
"Detroit, MI",S1,Box,3590
"Detroit, MI",S1,Box,3615
"Detroit, MI",S1,Box,3571
"Detroit, MI",S1,Box,3186
"Detroit, MI",S1,Box,3319
"Detroit, MI",S1,Box,3453
"Detroit, MI",S1,Box,3481
"Detroit, MI",S1,Box,3525
"Detroit, MI",S1,Box,3252
"Detroit, MI",S1,Box,3259
"Detroit, MI",S1,Box,3514
"Detroit, MI",S1,Box,3383
"Detroit, MI",S1,Box,3550
"Detroit, MI",S1,Box,3636
"Detroit, MI",S1,Box,3404
"Detroit, MI",S1,Box,3426
"Detroit, MI",S1,Box,3322
"Detroit, MI",S1,Box,3407
"Detroit, MI",S1,Box,3437
"Detroit, MI",S1,Box,3339
"Detroit, MI",S1,Box,3558
"Detroit, MI",S1,Box,3454
"Detroit, MI",S1,Box,3216
"Detroit, MI",S1,Box,3479
"Detroit, MI",S1,Box,3315
"Detroit, MI",S1,Box,3424
"Detroit, MI",S1,Box,3456
"Detroit, MI",S1,Box,3202
"Detroit, MI",S1,Box,3423
"Detroit, MI",S1,Box,3441
"Detroit, MI",S1,Box,3420
"Detroit, MI",S1,Box,3533
"Detroit, MI",S1,Box,3368
"Detroit, MI",S1,Box,3397
"Detroit, MI",S1,Box,3586
"Detroit, MI",S1,Box,3381
"Detroit, MI",S1,Box,3432
"Detroit, MI",S1,Box,3292
"Detroit, MI",S1,Box,3268
"Detroit, MI",S1,Box,3468
"Detroit, MI",S1,Box,3398
"Detroit, MI",S1,Box,3504
"Detroit, MI",S1,Box,3485
"Detroit, MI",S1,Box,3282
"Detroit, MI",S1,Box,3455
"Detroit, MI",S1,Box,3446
"Detroit, MI",S1,Box,3209
"Detroit, MI",S1,Box,3454
"Detroit, MI",S1,Box,3316
"Detroit, MI",S1,Box,3373
"Detroit, MI",S1,Box,3493
"Detroit, MI",S1,Box,3567
"Detroit, MI",S1,Box,3518
"Detroit, MI",S1,Box,3462
"Detroit, MI",S1,Box,3458
"Detroit, MI",S1,Box,3416
"Detroit, MI",S1,Box,3449
"Detroit, MI",S1,Box,3438
"Detroit, MI",S1,Box,3602
"Detroit, MI",S1,Box,3635
"Detroit, MI",S1,Box,3472
"Detroit, MI",S1,Box,3304
"Detroit, MI",S1,Box,3331
"Detroit, MI",S1,Box,3536
"Detroit, MI",S1,Box,3411
"Detroit, MI",S1,Box,3308
"Detroit, MI",S1,Box,3386
"Detroit, MI",S1,Box,3481
"Detroit, MI",S1,Box,3212
"Detroit, MI",S1,Box,3352
"Detroit, MI",S1,Box,3417
"Detroit, MI",S1,Box,3268
"Detroit, MI",S1,Box,3104
"Detroit, MI",S1,Box,3417
"Detroit, MI",S1,Box,3365
"Detroit, MI",S1,Box,3414
"Detroit, MI",S1,Box,3389
"Detroit, MI",S1,Box,3432
"Detroit, MI",S1,Box,3360
"Detroit, MI",S1,Box,3435
"Detroit, MI",S1,Box,3395
"Detroit, MI",S1,Box,3514
"Detroit, MI",S1,Box,3546
"Detroit, MI",S1,Box,3245
"Detroit, MI",S1,Box,3461
"Detroit, MI",S1,Box,3414
"Detroit, MI",S1,Box,3426
"Detroit, MI",S1,Box,3612
"Detroit, MI",S1,Box,3446
"Detroit, MI",S1,Box,3679
"Detroit, MI",S1,Box,3448
"Detroit, MI",S1,Box,3581
"Detroit, MI",S1,Box,3296
"Detroit, MI",S1,Box,3322
"Detroit, MI",S1,Box,3499
"Detroit, MI",S1,Box,3349
"Detroit, MI",S1,Box,3520
"Detroit, MI",S1,Box,3465
"Detroit, MI",S1,Box,3479
"Detroit, MI",S1,Box,3324
"Detroit, MI",S1,Box,3404
"Detroit, MI",S1,Box,3594
"Detroit, MI",S1,Box,3386
"Detroit, MI",S1,Box,3172
"Detroit, MI",S1,Box,3454
"Detroit, MI",S1,Box,3367
"Detroit, MI",S1,Box,3528
"Detroit, MI",S1,Box,3434
"Detroit, MI",S1,Box,3466
"Detroit, MI",S1,Box,3440
"Detroit, MI",S1,Box,3362
"Detroit, MI",S1,Box,3448
"Detroit, MI",S1,Box,3477
"Detroit, MI",S1,Box,3322
"Detroit, MI",S1,Box,3397
"Detroit, MI",S1,Box,3367
"Detroit, MI",S1,Box,3281
"Detroit, MI",S1,Box,3267
"Detroit, MI",S1,Box,3475
"Detroit, MI",S1,Box,3588
"Detroit, MI",S1,Box,3511
"Detroit, MI",S1,Box,3518
"Detroit, MI",S1,Box,3451
"Detroit, MI",S1,Box,3384
"Detroit, MI",S1,Box,3549
"Detroit, MI",S1,Box,3562
"Detroit, MI",S1,Box,3364
"Detroit, MI",S1,Box,3381
"Detroit, MI",S1,Box,3298
"Detroit, MI",S1,Box,3578
"Detroit, MI",S1,Box,3373
"Detroit, MI",S1,Box,3395
"Detroit, MI",S1,Box,3302
"Detroit, MI",S1,Box,3460
"Detroit, MI",S1,Box,3566
"Detroit, MI",S1,Box,3509
"Detroit, MI",S1,Box,3509
"Detroit, MI",S1,Box,3524
"Detroit, MI",S1,Box,3463
"Detroit, MI",S1,Box,3392
"Detroit, MI",S1,Box,3589
"Detroit, MI",S1,Box,3420
"Detroit, MI",S1,Box,3380
"Detroit, MI",S1,Box,3510
"Detroit, MI",S1,Box,3257
"Detroit, MI",S1,Box,3509
"Detroit, MI",S1,Box,3552
"Detroit, MI",S1,Box,3318
"Detroit, MI",S1,Box,3498
"Detroit, MI",S1,Box,3314
"Detroit, MI",S1,Box,3403
"Detroit, MI",S1,Box,3384
"Detroit, MI",S1,Box,3372
"Detroit, MI",S1,Box,3359
"Detroit, MI",S1,Box,3473
"Detroit, MI",S1,Box,3217
"Detroit, MI",S1,Box,3494
"Detroit, MI",S1,Box,3515
"Detroit, MI",S1,Box,3377
"Detroit, MI",S1,Box,3297
"Detroit, MI",S1,Box,3483
"Detroit, MI",S1,Box,3270
"Detroit, MI",S1,Box,3404
"Detroit, MI",S1,Box,3489
"Detroit, MI",S1,Box,3407
"Detroit, MI",S1,Box,3481
"Detroit, MI",S1,Box,3377
"Detroit, MI",S1,Box,3376
"Detroit, MI",S1,Box,3297
"Detroit, MI",S1,Box,3403
"Detroit, MI",S1,Box,3355
"Detroit, MI",S1,Box,3323
"Detroit, MI",S1,Box,3331
"Detroit, MI",S1,Box,3487
"Detroit, MI",S1,Box,3293
"Detroit, MI",S1,Box,3410
"Detroit, MI",S1,Box,3281
"Detroit, MI",S1,Box,3422
"Detroit, MI",S1,Box,3524
"Detroit, MI",S1,Box,3305
"Detroit, MI",S1,Box,3345
"Detroit, MI",S1,Box,3411
"Detroit, MI",S1,Box,3250
"Detroit, MI",S1,Box,3344
"Detroit, MI",S1,Box,3432
"Detroit, MI",S1,Box,3238
"Detroit, MI",S1,Box,3682
"Detroit, MI",S1,Box,3397
"Detroit, MI",S1,Box,3274
"Detroit, MI",S1,Box,3380
"Detroit, MI",S1,Box,3459
"Detroit, MI",S1,Box,3577
"Detroit, MI",S1,Box,3352
"Detroit, MI",S1,Box,3374
"Detroit, MI",S1,Box,3601
"Detroit, MI",S1,Bag,1117
"Detroit, MI",S1,Bag,2275
"Detroit, MI",S1,Bag,2272
"Detroit, MI",S1,Bag,1474
"Detroit, MI",S1,Bag,2579
"Detroit, MI",S1,Bag,2645
"Detroit, MI",S1,Bag,4054
"Detroit, MI",S1,Bag,3181
"Detroit, MI",S1,Bag,2933
"Detroit, MI",S1,Bag,2420
"Detroit, MI",S1,Bag,2765
"Detroit, MI",S1,Bag,3225
"Detroit, MI",S1,Bag,3168
"Detroit, MI",S1,Bag,3679
"Detroit, MI",S1,Bag,2726
"Detroit, MI",S1,Bag,2812
"Detroit, MI",S1,Bag,3077
"Detroit, MI",S1,Bag,2402
"Detroit, MI",S1,Bag,2310
"Detroit, MI",S1,Bag,3449
"Detroit, MI",S1,Bag,2896
"Detroit, MI",S1,Bag,3160
"Detroit, MI",S1,Bag,2561
"Detroit, MI",S1,Bag,2883
"Detroit, MI",S1,Bag,1688
"Detroit, MI",S1,Bag,3166
"Detroit, MI",S1,Bag,2951
"Detroit, MI",S1,Bag,2638
"Detroit, MI",S1,Bag,2840
"Detroit, MI",S1,Bag,2310
"Detroit, MI",S1,Bag,2242
"Detroit, MI",S1,Bag,2208
"Detroit, MI",S1,Bag,2320
"Detroit, MI",S1,Bag,3062
"Detroit, MI",S1,Bag,2868
"Detroit, MI",S1,Bag,2315
"Detroit, MI",S1,Bag,2744
"Detroit, MI",S1,Bag,2733
"Detroit, MI",S1,Bag,2928
"Detroit, MI",S1,Bag,2665
"Detroit, MI",S1,Bag,2415
"Detroit, MI",S1,Bag,3174
"Detroit, MI",S1,Bag,2856
"Detroit, MI",S1,Bag,2911
"Detroit, MI",S1,Bag,2059
"Detroit, MI",S1,Bag,2206
"Detroit, MI",S1,Bag,3019
"Detroit, MI",S1,Bag,2902
"Detroit, MI",S1,Bag,3323
"Detroit, MI",S1,Bag,2642
"Detroit, MI",S1,Bag,2495
"Detroit, MI",S1,Bag,2642
"Detroit, MI",S1,Bag,2417
"Detroit, MI",S1,Bag,2309
"Detroit, MI",S1,Bag,2463
"Detroit, MI",S1,Bag,2856
"Detroit, MI",S1,Bag,3192
"Detroit, MI",S1,Bag,1898
"Detroit, MI",S1,Bag,2695
"Detroit, MI",S1,Bag,3724
"Detroit, MI",S1,Bag,2772
"Detroit, MI",S1,Bag,2437
"Detroit, MI",S1,Bag,3003
"Detroit, MI",S1,Bag,2671
"Detroit, MI",S1,Bag,1692
"Detroit, MI",S1,Bag,2899
"Detroit, MI",S1,Bag,2795
"Detroit, MI",S1,Bag,2983
"Detroit, MI",S1,Bag,2991
"Detroit, MI",S1,Bag,2955
"Detroit, MI",S1,Bag,2955
"Detroit, MI",S1,Bag,2035
"Detroit, MI",S1,Bag,2536
"Detroit, MI",S1,Bag,1499
"Detroit, MI",S1,Bag,3166
"Detroit, MI",S1,Bag,2034
"Detroit, MI",S1,Bag,1941
"Detroit, MI",S1,Bag,1883
"Detroit, MI",S1,Bag,2337
"Detroit, MI",S1,Bag,2451
"Detroit, MI",S1,Bag,2554
"Detroit, MI",S1,Bag,2803
"Detroit, MI",S1,Bag,2375
"Detroit, MI",S1,Bag,2805
"Detroit, MI",S1,Bag,2947
"Detroit, MI",S1,Bag,3037
"Detroit, MI",S1,Bag,1787
"Detroit, MI",S1,Bag,2004
"Detroit, MI",S1,Bag,2588
"Detroit, MI",S1,Bag,2215
"Detroit, MI",S1,Bag,2259
"Detroit, MI",S1,Bag,2022
"Detroit, MI",S1,Bag,2657
"Detroit, MI",S1,Bag,1997
"Detroit, MI",S1,Bag,2615
"Detroit, MI",S1,Bag,1212
"Detroit, MI",S1,Bag,2655
"Detroit, MI",S1,Bag,2270
"Detroit, MI",S1,Bag,2446
"Detroit, MI",S1,Bag,2726
"Detroit, MI",S1,Bag,2693
"Detroit, MI",S1,Bag,3450
"Detroit, MI",S1,Bag,2739
"Detroit, MI",S1,Bag,2646
"Detroit, MI",S1,Bag,3371
"Detroit, MI",S1,Bag,2210
"Detroit, MI",S1,Bag,2914
"Detroit, MI",S1,Bag,2557
"Detroit, MI",S1,Bag,2776
"Detroit, MI",S1,Bag,3172
"Detroit, MI",S1,Bag,2766
"Detroit, MI",S1,Bag,2746
"Detroit, MI",S1,Bag,3259
"Detroit, MI",S1,Bag,2272
"Detroit, MI",S1,Bag,2778
"Detroit, MI",S1,Bag,2704
"Detroit, MI",S1,Bag,3230
"Detroit, MI",S1,Bag,2546
"Detroit, MI",S1,Bag,2785
"Detroit, MI",S1,Bag,2956
"Detroit, MI",S1,Bag,2726
"Detroit, MI",S1,Bag,2686
"Detroit, MI",S1,Bag,2489
"Detroit, MI",S1,Bag,2954
"Detroit, MI",S1,Bag,1460
"Detroit, MI",S1,Bag,2603
"Detroit, MI",S1,Bag,2339
"Detroit, MI",S1,Bag,2391
"Detroit, MI",S1,Bag,3431
"Detroit, MI",S1,Bag,3040
"Detroit, MI",S1,Bag,1530
"Detroit, MI",S1,Bag,2115
"Detroit, MI",S1,Bag,2674
"Detroit, MI",S1,Bag,4015
"Detroit, MI",S1,Bag,2137
"Detroit, MI",S1,Bag,1539
"Detroit, MI",S1,Bag,2778
"Detroit, MI",S1,Bag,2208
"Detroit, MI",S1,Bag,2993
"Detroit, MI",S1,Bag,3373
"Detroit, MI",S1,Bag,2816
"Detroit, MI",S1,Bag,2198
"Detroit, MI",S1,Bag,2527
"Detroit, MI",S1,Bag,2992
"Detroit, MI",S1,Bag,3415
"Detroit, MI",S1,Bag,3557
"Detroit, MI",S1,Bag,2879
"Detroit, MI",S1,Bag,3498
"Detroit, MI",S1,Bag,2574
"Detroit, MI",S1,Bag,3087
"Detroit, MI",S1,Bag,2240
"Detroit, MI",S1,Bag,2564
"Detroit, MI",S1,Bag,1846
"Detroit, MI",S1,Bag,2363
"Detroit, MI",S1,Bag,3117
"Detroit, MI",S1,Bag,2493
"Detroit, MI",S1,Bag,2939
"Detroit, MI",S1,Bag,3196
"Detroit, MI",S1,Bag,2427
"Detroit, MI",S1,Bag,2933
"Detroit, MI",S1,Bag,3270
"Detroit, MI",S1,Bag,2554
"Detroit, MI",S1,Bag,2542
"Detroit, MI",S1,Bag,2415
"Detroit, MI",S1,Bag,2374
"Detroit, MI",S1,Bag,2949
"Detroit, MI",S1,Bag,2927
"Detroit, MI",S1,Bag,3402
"Detroit, MI",S1,Bag,2419
"Detroit, MI",S1,Bag,2393
"Detroit, MI",S1,Bag,2124
"Detroit, MI",S1,Bag,1877
"Detroit, MI",S1,Bag,2902
"Detroit, MI",S1,Bag,2527
"Detroit, MI",S1,Bag,2901
"Detroit, MI",S1,Bag,2530
"Detroit, MI",S1,Bag,2882
"Detroit, MI",S1,Bag,2909
"Detroit, MI",S1,Bag,2602
"Detroit, MI",S1,Bag,2326
"Detroit, MI",S1,Bag,3481
"Detroit, MI",S1,Bag,2291
"Detroit, MI",S1,Bag,2495
"Detroit, MI",S1,Bag,2233
"Detroit, MI",S1,Bag,2564
"Detroit, MI",S1,Bag,2502
"Detroit, MI",S1,Bag,3297
"Detroit, MI",S1,Bag,2193
"Detroit, MI",S1,Bag,2339
"Detroit, MI",S1,Bag,1940
"Detroit, MI",S1,Bag,2324
"Detroit, MI",S1,Bag,3305
"Detroit, MI",S1,Bag,2649
"Detroit, MI",S1,Bag,2520
"Detroit, MI",S1,Bag,2130
"Detroit, MI",S1,Bag,2792
"Detroit, MI",S1,Bag,2532
"Detroit, MI",S1,Bag,2725
"Detroit, MI",S1,Bag,3287
"Detroit, MI",S1,Bag,3482
"Detroit, MI",S1,Bag,2121
"Detroit, MI",S1,Bag,2787
"Detroit, MI",S1,Bag,3043
"Detroit, MI",S1,Bag,2585
"Detroit, MI",S1,Bag,2484
"Detroit, MI",S1,Bag,2456
"Detroit, MI",S1,Bag,3099
"Detroit, MI",S1,Bag,2810
"Detroit, MI",S1,Bag,2235
"Detroit, MI",S1,Bag,3851
"Detroit, MI",S1,Bag,3471
"Detroit, MI",S1,Bag,2850
"Detroit, MI",S1,Bag,1779
"Detroit, MI",S1,Bag,2617
"Detroit, MI",S1,Bag,2929
"Detroit, MI",S1,Bag,2311
"Detroit, MI",S1,Bag,1978
"Detroit, MI",S1,Bag,2430
"Detroit, MI",S1,Bag,3107
"Detroit, MI",S1,Bag,2716
"Detroit, MI",S1,Bag,3450
"Detroit, MI",S1,Bag,2112
"Detroit, MI",S1,Bag,2066
"Detroit, MI",S1,Bag,2332
"Detroit, MI",S1,Bag,3527
"Detroit, MI",S1,Bag,2796
"Detroit, MI",S1,Bag,1916
"Detroit, MI",S1,Bag,2199
"Detroit, MI",S1,Bag,3022
"Detroit, MI",S1,Bag,2879
"Detroit, MI",S1,Bag,2933
"Detroit, MI",S1,Bag,3101
"Detroit, MI",S1,Bag,3358
"Detroit, MI",S1,Bag,1838
"Detroit, MI",S1,Bag,2497
"Detroit, MI",S1,Bag,3086
"Detroit, MI",S1,Bag,2038
"Detroit, MI",S1,Bag,1771
"Detroit, MI",S1,Bag,2565
"Detroit, MI",S1,Bag,2787
"Detroit, MI",S1,Bag,2834
"Detroit, MI",S1,Bag,1985
"Detroit, MI",S1,Bag,3111
"Detroit, MI",S1,Bag,2877
"Detroit, MI",S1,Bag,3131
"Detroit, MI",S1,Bag,2463
"Detroit, MI",S1,Bag,2123
"Detroit, MI",S1,Bag,3019
"Detroit, MI",S1,Bag,2316
"Detroit, MI",S1,Bag,2942
"Detroit, MI",S1,Bag,2549
"Detroit, MI",S1,Bag,2958
"Detroit, MI",S1,Bag,2386
"Detroit, MI",S1,Bag,3362
"Detroit, MI",S1,Bag,3100
"Detroit, MI",S1,Bag,2962
"Detroit, MI",S1,Bag,2340
"Detroit, MI",S1,Bag,2459
"Detroit, MI",S1,Bag,1816
"Detroit, MI",S1,Bag,1745
"Detroit, MI",S1,Bag,2829
"Detroit, MI",S1,Bag,2693
"Detroit, MI",S1,Bag,2436
"Detroit, MI",S1,Bag,3565
"Detroit, MI",S1,Bag,3393
"Detroit, MI",S1,Bag,2953
"Detroit, MI",S1,Bag,1631
"Detroit, MI",S1,Bag,2472
"Detroit, MI",S1,Bag,2447
"Detroit, MI",S1,Bag,2477
"Detroit, MI",S1,Bag,2608
"Detroit, MI",S1,Bag,1961
"Detroit, MI",S1,Bag,3377
"Detroit, MI",S1,Bag,3214
"Detroit, MI",S1,Bag,2820
"Detroit, MI",S1,Bag,2281
"Detroit, MI",S1,Bag,2860
"Detroit, MI",S1,Bag,2491
"Detroit, MI",S1,Bag,1958
"Detroit, MI",S1,Bag,3082
"Detroit, MI",S1,Bag,1980
"Detroit, MI",S1,Bag,2032
"Detroit, MI",S1,Bag,1725
"Detroit, MI",S1,Bag,3015
"Detroit, MI",S1,Bag,2693
"Detroit, MI",S1,Bag,2568
"Detroit, MI",S1,Bag,1982
"Detroit, MI",S1,Bag,3091
"Detroit, MI",S1,Bag,2698
"Detroit, MI",S1,Bag,3195
"Detroit, MI",S1,Bag,3196
"Detroit, MI",S1,Bag,2159
"Detroit, MI",S1,Bag,2456
"Detroit, MI",S1,Bag,2809
"Detroit, MI",S1,Bag,2784
"Detroit, MI",S1,Bag,1431
"Detroit, MI",S1,Bag,2566
"Detroit, MI",S1,Bag,3495
"Detroit, MI",S1,Bag,2042
"Detroit, MI",S1,Bag,3261
"Detroit, MI",S1,Bag,2230
"Detroit, MI",S1,Bag,3028
"Detroit, MI",S1,Bag,2080
"Detroit, MI",S1,Bag,1994
"Detroit, MI",S1,Bag,2444
"Detroit, MI",S1,Bag,2093
"Detroit, MI",S1,Bag,2328
"Detroit, MI",S1,Bag,2477
"Detroit, MI",S1,Bag,2003
"Detroit, MI",S1,Bag,2689
"Detroit, MI",S1,Bag,3099
"Detroit, MI",S1,Bag,1922
"Detroit, MI",S1,Bag,2032
"Detroit, MI",S1,Bag,2559
"Detroit, MI",S1,Bag,3323
"Detroit, MI",S1,Bag,2206
"Detroit, MI",S1,Bag,2635
"Detroit, MI",S1,Bag,2066
"Detroit, MI",S1,Bag,2845
"Detroit, MI",S1,Bag,2665
"Detroit, MI",S1,Bag,2583
"Detroit, MI",S1,Bag,3952
"Detroit, MI",S1,Bag,2162
"Detroit, MI",S1,Bag,2810
"Detroit, MI",S1,Bag,3832
"Detroit, MI",S1,Bag,3773
"Detroit, MI",S1,Bag,3190
"Detroit, MI",S1,Bag,2258
"Detroit, MI",S1,Bag,3268
"Detroit, MI",S1,Bag,2695
"Detroit, MI",S1,Bag,3241
"Detroit, MI",S1,Bag,2218
"Detroit, MI",S1,Bag,2956
"Detroit, MI",S1,Bag,2474
"Detroit, MI",S1,Bag,2118
"Detroit, MI",S1,Bag,1951
"Detroit, MI",S1,Bag,3273
"Detroit, MI",S1,Bag,3317
"Detroit, MI",S1,Bag,3095
"Detroit, MI",S1,Bag,1703
"Detroit, MI",S1,Bag,2363
"Detroit, MI",S1,Bag,2894
"Detroit, MI",S1,Bag,2498
"Detroit, MI",S1,Bag,2803
"Detroit, MI",S1,Bag,2422
"Detroit, MI",S1,Bag,3413
"Detroit, MI",S1,Bag,1788
"Detroit, MI",S1,Bag,2666
"Detroit, MI",S1,Bag,3271
"Detroit, MI",S1,Bag,1688
"Detroit, MI",S1,Bag,1412
"Detroit, MI",S1,Bag,1554
"Detroit, MI",S1,Bag,1666
"Detroit, MI",S1,Bag,2344
"Detroit, MI",S1,Bag,2795
"Detroit, MI",S1,Bag,2381
"Detroit, MI",S1,Bag,3368
"Detroit, MI",S1,Bag,2022
"Detroit, MI",S1,Bag,2739
"Detroit, MI",S1,Bag,2871
"Detroit, MI",S1,Bag,2572
"Detroit, MI",S1,Bag,2844
"Detroit, MI",S1,Bag,2485
"Detroit, MI",S1,Bag,2894
"Detroit, MI",S1,Bag,3062
"Detroit, MI",S1,Bag,3404
"Detroit, MI",S1,Bag,2326
"Detroit, MI",S1,Bag,3148
"Detroit, MI",S1,Bag,3155
"Detroit, MI",S1,Bag,2728
"Detroit, MI",S1,Bag,2489
"Detroit, MI",S1,Bag,2893
"Detroit, MI",S1,Bag,3110
"Detroit, MI",S1,Bag,3566
"Detroit, MI",S1,Bag,2767
"Detroit, MI",S1,Bag,2622
"Detroit, MI",S1,Bag,2225
"Detroit, MI",S1,Bag,2317
"Detroit, MI",S1,Bag,2965
"Detroit, MI",S1,Bag,1953
"Detroit, MI",S1,Bag,2243
"Detroit, MI",S1,Bag,2413
"Detroit, MI",S1,Bag,1983
"Detroit, MI",S1,Bag,2671
"Detroit, MI",S1,Bag,2606
"Detroit, MI",S1,Bag,1916
"Detroit, MI",S1,Bag,3268
"Detroit, MI",S1,Bag,1847
"Detroit, MI",S1,Bag,2042
"Detroit, MI",S1,Bag,2705
"Detroit, MI",S1,Bag,2821
"Detroit, MI",S1,Bag,1957
"Detroit, MI",S1,Bag,2044
"Detroit, MI",S1,Bag,1977
"Detroit, MI",S1,Bag,2849
"Detroit, MI",S1,Bag,2502
"Detroit, MI",S1,Bag,1894
"Detroit, MI",S1,Bag,2404
"Detroit, MI",S1,Bag,2475
"Detroit, MI",S1,Bag,2944
"Detroit, MI",S1,Bag,2563
"Detroit, MI",S1,Bag,3192
"Detroit, MI",S1,Bag,3122
"Detroit, MI",S1,Bag,2715
"Detroit, MI",S1,Bag,2501
"Detroit, MI",S1,Bag,2368
"Detroit, MI",S1,Bag,3232
"Detroit, MI",S1,Bag,3036
"Detroit, MI",S1,Bag,3053
"Detroit, MI",S1,Bag,2713
"Detroit, MI",S1,Bag,1821
"Detroit, MI",S1,Bag,2568
"Detroit, MI",S1,Bag,3386
"Detroit, MI",S1,Bag,2191
"Detroit, MI",S1,Bag,2880
"Detroit, MI",S1,Bag,2764
"Detroit, MI",S1,Bag,3429
"Detroit, MI",S1,Bag,2436
"Detroit, MI",S1,Bag,3165
"Detroit, MI",S1,Bag,1745
"Detroit, MI",S1,Bag,2751
"Detroit, MI",S1,Bag,3672
"Detroit, MI",S1,Bag,1955
"Detroit, MI",S1,Bag,2623
"Detroit, MI",S1,Bag,2806
"Detroit, MI",S1,Bag,2230
"Detroit, MI",S1,Bag,2260
"Detroit, MI",S1,Bag,2623
"Detroit, MI",S1,Bag,2702
"Detroit, MI",S1,Bag,2774
"Detroit, MI",S1,Bag,2817
"Detroit, MI",S1,Bag,2594
"Detroit, MI",S1,Bag,2721
"Detroit, MI",S1,Bag,2769
"Detroit, MI",S1,Bag,2907
"Detroit, MI",S1,Bag,2067
"Detroit, MI",S1,Bag,3350
"Detroit, MI",S1,Bag,2028
"Detroit, MI",S1,Bag,2525
"Detroit, MI",S1,Bag,2400
"Detroit, MI",S1,Bag,1885
"Detroit, MI",S1,Bag,2971
"Detroit, MI",S1,Bag,1923
"Detroit, MI",S1,Bag,2777
"Detroit, MI",S1,Bag,2545
"Detroit, MI",S1,Bag,1975
"Detroit, MI",S1,Bag,3136
"Detroit, MI",S1,Bag,3060
"Detroit, MI",S1,Bag,2323
"Detroit, MI",S1,Bag,3473
"Detroit, MI",S1,Bag,2089
"Detroit, MI",S1,Bag,1704
"Detroit, MI",S1,Bag,1828
"Detroit, MI",S1,Bag,2870
"Detroit, MI",S1,Bag,2597
"Detroit, MI",S1,Bag,2475
"Detroit, MI",S1,Bag,2773
"Detroit, MI",S1,Bag,3206
"Detroit, MI",S1,Bag,3522
"Detroit, MI",S1,Bag,2950
"Detroit, MI",S1,Bag,3066
"Detroit, MI",S1,Bag,3381
"Detroit, MI",S1,Bag,2266
"Detroit, MI",S1,Bag,2437
"Detroit, MI",S1,Bag,2561
"Detroit, MI",S1,Bag,3354
"Detroit, MI",S1,Bag,3083
"Detroit, MI",S1,Bag,2435
"Detroit, MI",S1,Bag,2622
"Detroit, MI",S1,Bag,3361
"Detroit, MI",S1,Bag,2514
"Detroit, MI",S1,Bag,2674
"Detroit, MI",S1,Bag,1390
"Detroit, MI",S1,Bag,1987
"Detroit, MI",S1,Bag,3450
"Detroit, MI",S1,Bag,3189
"Detroit, MI",S1,Bag,2954
"Detroit, MI",S1,Bag,3484
"Detroit, MI",S1,Bag,2516
"Detroit, MI",S1,Bag,3202
"Detroit, MI",S1,Bag,2714
"Detroit, MI",S1,Bag,3305
"Detroit, MI",S1,Bag,3007
"Detroit, MI",S1,Bag,2545
"Detroit, MI",S1,Bag,3301
"Detroit, MI",S1,Bag,2669
"Detroit, MI",S1,Bag,3242
"Detroit, MI",S1,Bag,2746
"Detroit, MI",S1,Bag,3069
"Detroit, MI",S1,Bag,1281
"Detroit, MI",S1,Bag,1980
"Detroit, MI",S1,Bag,1540
"Detroit, MI",S1,Bag,2407
"Detroit, MI",S1,Bag,2475
"Detroit, MI",S1,Bag,2826
"Detroit, MI",S1,Bag,3428
"Detroit, MI",S1,Bag,3370
"Detroit, MI",S1,Bag,2688
"Detroit, MI",S1,Bag,3104
"Detroit, MI",S1,Bag,2415
"Detroit, MI",S1,Bag,2242
"Detroit, MI",S1,Bag,2422
"Detroit, MI",S1,Bag,2931
"Detroit, MI",S1,Bag,3721
"Detroit, MI",S1,Bag,2897
"Detroit, MI",S1,Bag,2453
"Detroit, MI",S1,Bag,2640
"Detroit, MI",S1,Bag,2802
"Detroit, MI",S1,Bag,2985
"Detroit, MI",S1,Bag,2602
"Detroit, MI",S1,Bag,3514
"Detroit, MI",S1,Bag,3040
"Detroit, MI",S1,Bag,2866
"Detroit, MI",S1,Bag,2521
"Detroit, MI",S1,Bag,2243
"Detroit, MI",S1,Bag,2579
"Detroit, MI",S1,Bag,2708
"Detroit, MI",S1,Bag,3254
"Detroit, MI",S1,Bag,2145
"Detroit, MI",S1,Bag,2928
"Detroit, MI",S1,Bag,2638
"Detroit, MI",S1,Bag,3253
